"HealthTopic","Population","Distribution","Unit","Time","RegionCode","RegionName","CategoryIndex","Category","Value"
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","BG","Bulgaria",1,"0-4",100.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","BG","Bulgaria",2,"5-18",100.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","BG","Bulgaria",3,"19-64",76.315789474
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","BG","Bulgaria",4,"65+",53.333333333
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","CY","Cyprus",1,"0-4",-
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","CY","Cyprus",2,"5-18",0.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","CY","Cyprus",3,"19-64",25.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","CY","Cyprus",4,"65+",21.428571429
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","CZ","Czechia",1,"0-4",22.222222222
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","CZ","Czechia",2,"5-18",44.444444444
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","CZ","Czechia",3,"19-64",49.227799228
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","CZ","Czechia",4,"65+",40.463215259
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","DE","Germany",1,"0-4",0.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","DE","Germany",2,"5-18",14.285714286
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","DE","Germany",3,"19-64",8.633093525
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","DE","Germany",4,"65+",9.166666667
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","DK","Denmark",1,"0-4",0.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","DK","Denmark",2,"5-18",15.384615385
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","DK","Denmark",3,"19-64",6.204379562
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","DK","Denmark",4,"65+",5.564648118
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","EE","Estonia",1,"0-4",0.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","EE","Estonia",2,"5-18",-
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","EE","Estonia",3,"19-64",13.333333333
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","EE","Estonia",4,"65+",11.627906977
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","EL","Greece",1,"0-4",-
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","EL","Greece",2,"5-18",-
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","EL","Greece",3,"19-64",-
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","EL","Greece",4,"65+",-
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","ES","Spain",1,"0-4",5.617977528
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","ES","Spain",2,"5-18",0.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","ES","Spain",3,"19-64",12.919896641
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","ES","Spain",4,"65+",9.677419355
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","FI","Finland",1,"0-4",0.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","FI","Finland",2,"5-18",0.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","FI","Finland",3,"19-64",3.092783505
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","FI","Finland",4,"65+",0.666666667
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","FR","France",1,"0-4",30.769230769
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","FR","France",2,"5-18",30.434782609
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","FR","France",3,"19-64",24.030037547
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","FR","France",4,"65+",19.588875453
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","HR","Croatia",1,"0-4",83.333333333
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","HR","Croatia",2,"5-18",28.571428571
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","HR","Croatia",3,"19-64",41.237113402
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","HR","Croatia",4,"65+",34.693877551
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","HU","Hungary",1,"0-4",60.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","HU","Hungary",2,"5-18",25.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","HU","Hungary",3,"19-64",53.296703297
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","HU","Hungary",4,"65+",51.960784314
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","IE","Ireland",1,"0-4",33.333333333
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","IE","Ireland",2,"5-18",0.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","IE","Ireland",3,"19-64",5.343511450
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","IE","Ireland",4,"65+",7.926829268
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","IS","Iceland",1,"0-4",-
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","IS","Iceland",2,"5-18",-
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","IS","Iceland",3,"19-64",0.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","IS","Iceland",4,"65+",0.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","IT","Italy",1,"0-4",41.379310345
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","IT","Italy",2,"5-18",50.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","IT","Italy",3,"19-64",32.608695652
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","IT","Italy",4,"65+",36.619718310
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","LT","Lithuania",1,"0-4",50.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","LT","Lithuania",2,"5-18",100.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","LT","Lithuania",3,"19-64",47.457627119
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","LT","Lithuania",4,"65+",60.563380282
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","LU","Luxembourg",1,"0-4",60.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","LU","Luxembourg",2,"5-18",-
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","LU","Luxembourg",3,"19-64",36.842105263
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","LU","Luxembourg",4,"65+",16.666666667
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","LV","Latvia",1,"0-4",14.285714286
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","LV","Latvia",2,"5-18",100.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","LV","Latvia",3,"19-64",35.483870968
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","LV","Latvia",4,"65+",32.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","MT","Malta",1,"0-4",0.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","MT","Malta",2,"5-18",-
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","MT","Malta",3,"19-64",5.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","MT","Malta",4,"65+",13.333333333
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","NL","Netherlands",1,"0-4",11.111111111
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","NL","Netherlands",2,"5-18",25.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","NL","Netherlands",3,"19-64",8.988764045
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","NL","Netherlands",4,"65+",6.802721088
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","NO","Norway",1,"0-4",0.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","NO","Norway",2,"5-18",0.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","NO","Norway",3,"19-64",2.255639098
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","NO","Norway",4,"65+",3.135888502
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","PL","Poland",1,"0-4",35.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","PL","Poland",2,"5-18",16.666666667
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","PL","Poland",3,"19-64",48.044692737
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","PL","Poland",4,"65+",48.920863309
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","PT","Portugal",1,"0-4",64.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","PT","Portugal",2,"5-18",50.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","PT","Portugal",3,"19-64",31.730769231
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","PT","Portugal",4,"65+",31.764705882
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","RO","Romania",1,"0-4",-
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","RO","Romania",2,"5-18",-
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","RO","Romania",3,"19-64",-
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","RO","Romania",4,"65+",-
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","SE","Sweden",1,"0-4",0.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","SE","Sweden",2,"5-18",25.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","SE","Sweden",3,"19-64",3.404255319
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","SE","Sweden",4,"65+",1.213960546
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","SI","Slovenia",1,"0-4",0.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","SI","Slovenia",2,"5-18",0.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","SI","Slovenia",3,"19-64",24.050632911
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","SI","Slovenia",4,"65+",22.222222222
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","SK","Slovakia",1,"0-4",76.744186047
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","SK","Slovakia",2,"5-18",50.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","SK","Slovakia",3,"19-64",69.035532995
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","SK","Slovakia",4,"65+",61.792452830
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","UK","United Kingdom",1,"0-4",2.702702703
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","UK","United Kingdom",2,"5-18",15.384615385
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","UK","United Kingdom",3,"19-64",2.614379085
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2011","UK","United Kingdom",4,"65+",4.975922953
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","AT","Austria",1,"0-4",0.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","AT","Austria",2,"5-18",0.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","AT","Austria",3,"19-64",5.769230769
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","AT","Austria",4,"65+",4.761904762
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","BE","Belgium",1,"0-4",14.285714286
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","BE","Belgium",2,"5-18",50.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","BE","Belgium",3,"19-64",12.280701754
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","BE","Belgium",4,"65+",10.996563574
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","BG","Bulgaria",1,"0-4",53.846153846
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","BG","Bulgaria",2,"5-18",57.142857143
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","BG","Bulgaria",3,"19-64",54.166666667
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","BG","Bulgaria",4,"65+",48.780487805
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","CY","Cyprus",1,"0-4",0.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","CY","Cyprus",2,"5-18",0.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","CY","Cyprus",3,"19-64",16.666666667
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","CY","Cyprus",4,"65+",21.739130435
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","CZ","Czechia",1,"0-4",34.285714286
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","CZ","Czechia",2,"5-18",75.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","CZ","Czechia",3,"19-64",56.088560886
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","CZ","Czechia",4,"65+",53.931203931
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","DE","Germany",1,"0-4",0.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","DE","Germany",2,"5-18",0.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","DE","Germany",3,"19-64",10.857142857
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","DE","Germany",4,"65+",7.692307692
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","DK","Denmark",1,"0-4",40.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","DK","Denmark",2,"5-18",0.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","DK","Denmark",3,"19-64",6.639004149
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","DK","Denmark",4,"65+",5.521472393
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","EE","Estonia",1,"0-4",11.111111111
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","EE","Estonia",2,"5-18",0.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","EE","Estonia",3,"19-64",15.555555556
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","EE","Estonia",4,"65+",11.111111111
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","EL","Greece",1,"0-4",-
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","EL","Greece",2,"5-18",-
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","EL","Greece",3,"19-64",-
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","EL","Greece",4,"65+",-
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","ES","Spain",1,"0-4",20.779220779
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","ES","Spain",2,"5-18",33.333333333
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","ES","Spain",3,"19-64",13.868613139
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","ES","Spain",4,"65+",13.464447806
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","FI","Finland",1,"0-4",0.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","FI","Finland",2,"5-18",0.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","FI","Finland",3,"19-64",1.360544218
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","FI","Finland",4,"65+",0.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","FR","France",1,"0-4",8.333333333
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","FR","France",2,"5-18",44.444444444
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","FR","France",3,"19-64",27.425373134
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","FR","France",4,"65+",19.307832423
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","HR","Croatia",1,"0-4",63.888888889
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","HR","Croatia",2,"5-18",62.500000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","HR","Croatia",3,"19-64",48.437500000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","HR","Croatia",4,"65+",39.490445860
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","HU","Hungary",1,"0-4",26.923076923
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","HU","Hungary",2,"5-18",0.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","HU","Hungary",3,"19-64",41.150442478
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","HU","Hungary",4,"65+",43.881856540
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","IE","Ireland",1,"0-4",35.714285714
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","IE","Ireland",2,"5-18",0.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","IE","Ireland",3,"19-64",9.589041096
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","IE","Ireland",4,"65+",6.818181818
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","IS","Iceland",1,"0-4",-
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","IS","Iceland",2,"5-18",-
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","IS","Iceland",3,"19-64",-
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","IS","Iceland",4,"65+",-
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","IT","Italy",1,"0-4",-
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","IT","Italy",2,"5-18",-
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","IT","Italy",3,"19-64",-
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","IT","Italy",4,"65+",-
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","LT","Lithuania",1,"0-4",87.500000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","LT","Lithuania",2,"5-18",100.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","LT","Lithuania",3,"19-64",60.256410256
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","LT","Lithuania",4,"65+",63.917525773
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","LU","Luxembourg",1,"0-4",100.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","LU","Luxembourg",2,"5-18",-
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","LU","Luxembourg",3,"19-64",25.000000000
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates proportion, by age","%","2012","LU","Luxembourg",4,"65+",24.242424242
